city,campaign_identity_sha256,replicas,transport_topology,campaign_components,raw_all_specular_transfer_m_inv2,raw_first_diffuse_transfer_m_inv2,standpoint,x_m,y_m,z_m,route_distance_m,raw_total_transfer_m_inv2,raw_direct_transfer_m_inv2,multipath_surplus_db,peak_sab_ensemble_field,peak_sab_mean_per_replica,mean_sab,absorbed_power,wbsar
Madrid,bdfb59e1b8be8712261d1b9acd2ea52ff6236b4b4d76253d070d70bfe38236d0,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.00011635054549172934,1.250750064494591e-06,12,-24.32219874709529,-2.9178738034781198,704.1314603496616,,0.0003720637156985156,0.0002544624201422917,1.6499366557955828,1.2006225633258074,1.2006225633258074,0.8022500303745463,1.5022115289695968,0.020748778024441947
Madrid,bdfb59e1b8be8712261d1b9acd2ea52ff6236b4b4d76253d070d70bfe38236d0,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.00010343421447526448,1.248054709127397e-06,13,-26.048779728175642,0.5725614751000689,704.1407861084979,,0.00034903187996847496,0.00024434961078408313,1.5485344488569752,1.1423112862099178,1.1423112862099178,0.7484375567965835,1.4014477830667804,0.019357013578270448
Mexico,f5c16e6aa08df356a96a480f99fb44ef704be6634b956ea4524c0092857bf7a5,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.0,1.497331958219345e-08,0,-28.512929079773077,-19.03926856277755,2224.9173695324794,,1.497331958219345e-08,0.0,,5.5032430166855964e-05,5.8741400966046016e-05,3.37362062023372e-05,6.317097660586701e-05,8.725273011860085e-07
Mexico,f5c16e6aa08df356a96a480f99fb44ef704be6634b956ea4524c0092857bf7a5,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.0,1.888058804167376e-08,1,-23.78885426057655,-22.716895434244638,2225.1208092570523,,1.888058804167376e-08,0.0,,0.00010152918600770304,0.00010164231024683651,3.836287661361906e-05,7.183440741848442e-05,9.92187947769122e-07
Mexico,f5c16e6aa08df356a96a480f99fb44ef704be6634b956ea4524c0092857bf7a5,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.0003242721754670492,4.554160192819123e-05,2,-18.62952064912988,-25.693651551560134,2224.853264985762,,0.001471765672604589,0.0011019518952093484,1.2567603307718886,8.835143587372034,8.835143587372034,2.7721452908038238,5.190836345472086,0.07169663460596802
Mexico,f5c16e6aa08df356a96a480f99fb44ef704be6634b956ea4524c0092857bf7a5,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.0,0.00010781609538746802,3,-13.097046382751417,-28.013119852622033,2224.754414848728,,0.00010781609538746802,0.0,,0.6463427075768909,0.6463675449270094,0.17018742658258584,0.31867560563215996,0.004401596762875137
Mexico,f5c16e6aa08df356a96a480f99fb44ef704be6634b956ea4524c0092857bf7a5,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.00021127962317850043,2.919286311022231e-05,4,-7.352903134011691,-29.644402586383375,2225.922472964315,,0.004284395292829854,0.00404392280654113,0.2508667663280881,26.363899168403588,26.363899168403588,6.617245096623847,12.390777809662355,0.17114333991246344
Mexico,f5c16e6aa08df356a96a480f99fb44ef704be6634b956ea4524c0092857bf7a5,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.0004413943531887989,1.1374722211077636e-05,5,-1.4096930980445608,-29.4349033861738,2224.604895925077,,0.002749388257628641,0.002296619182228764,0.7814708561124551,11.432518233382776,11.432518233382776,5.738416621643145,10.745173300945257,0.14841399586940965
Mexico,f5c16e6aa08df356a96a480f99fb44ef704be6634b956ea4524c0092857bf7a5,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.0004085633316041604,7.1796883141458496e-06,6,4.377433396076,-27.9089961172092,2224.566525323797,,0.002262230065020727,0.0018464870451024218,0.8819050485852027,7.605664957346851,7.605664957346851,4.990155297008813,9.344055512239198,0.12906154022429828
Mexico,f5c16e6aa08df356a96a480f99fb44ef704be6634b956ea4524c0092857bf7a5,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.0003590376025095653,6.352677771015122e-06,7,9.856344270420623,-26.015743417489315,2224.618939123941,,0.0017796375309440495,0.0014142472506634694,0.9980621291740056,6.122918119653334,6.122918119653334,3.9986382209011895,7.4874418300886205,0.10341770483547819
Mexico,f5c16e6aa08df356a96a480f99fb44ef704be6634b956ea4524c0092857bf7a5,16,first_material_interaction_v1,"direct,all_specular,first_diffuse,total",0.0004554632817906175,0.00012453825463920162,8,14.951165364908782,-22.847123728226922,2227.7004088328613,,0.012653746683857627,0.012073745147427808,0.20377131514161165,82.88476288276104,82.88476288276104,29.177389643692024,54.63460199250984,0.75462157448218
